Name,Description,engunits
31BBT00CE600XJ60_I_UTGB_PI09,UTE-TRI: potência ativa serviços auxiliares 31BBT,MW
31BBT10CE604XQ60_I_UTGB_PI09,UTE-TRI: potência ativa instantânea trafo auxiliar 31BBT10 - consumo auxiliares TG : ponto ONS IEC104 77,MW
31BBT10CE606XQ60_I_UTGB_PI09,UTE-TRI: potência reativa instantânea trafo auxiliar 31BBT10 - consumo auxiliares TG : ponto ONS IEC104 78,MVAr
31BBT10EW801XG01_I_UTGB_PI09,UTE-TRI: status proteção relé diferencial 87 trafo auxiliar 31BBT10,none
31BBT10EW803XG01_I_UTGB_PI09,UTE-TRI: status proteção relé sobrecorrente 50 e 51 trafo auxiliar 31BBT10,none
31BBT10EW804XG01_I_UTGB_PI09,"UTE-TRI: status proteção relé sobretemperatura óleo, enrolamento e buchholz 26, 49 e 63 trafo auxiliar 31BBT10  ",none
31BBT20CE014XQ50_I_UTGB_PI09,UTE-TRI: tensão fase-fase barra 39BBA,kV
31BBT20CE102XQ50_I_UTGB_PI09,UTE-TRI: corrente fase B trafo auxiliar 39BBA,A
31BBT20CE604XQ60_I_UTGB_PI09,UTE-TRI: potência ativa instantânea trafo auxiliar 31BBT20 - consumo auxiliares sistema água-vapor ciclo combinado : ponto ONS IEC104 79,MW
31BBT20CE606XQ60_I_UTGB_PI09,UTE-TRI: potência reativa instantânea trafo auxiliar 31BBT20 - consumo auxiliares sistema água-vapor ciclo combinado : ponto ONS IEC104 80,MVAr
31BBT20EW801XG01_I_UTGB_PI09,UTE-TRI: status proteção relé diferencial 87 trafo auxiliar 31BBT20,none
31BBT20EW803XG01_I_UTGB_PI09,UTE-TRI: status proteção relé sobrecorrente 50 e 51 trafo auxiliar 31BBT20,none
31BBT20EW804XG01_I_UTGB_PI09,"UTE-TRI: status proteção relé sobretemperatura óleo, enrolamento e buchholz 26, 49 e 63 trafo auxiliar 31BBT20  ",none
31BBT20EW805XG01_I_UTGB_PI09,UTE-TRI: status proteção relé sobrecorrente 51N neutro trafo auxiliar 31BBT20,none
31BJA00CE201XQ60_I_UTGB_PI09,UTE-TRI: tensão da barra de auxiliares da TG31,V
31BMA00CE201XQ60_I_UTGB_PI09,UTE-TRI: tensão da barra de essenciais da TG31,V
31BRV10EA101XB01_I_UTGB_PI09,UTE-TRI: Estado Gerador diesel emergencia 8 GT31,none
31CJP10EA001_I_UTGB_PI09,UTE-TRI: tempo de purga da TG31,s
31CJP10EA021XF01_I_UTGB_PI09,UTE-TRI: posição diverter damper TG 31MB,none
31CJP10EA105XQ60_I_UTGB_PI09,UTE-TRI: velocidade instantânea eixo TG31,rpm
31CJP10EA110XQ50_I_UTGB_PI09,UTE-TRI: Temperatura dos Gases de Exaustão da Turbina a Gas,°C
31CJP10EA135XQ50_I_UTGB_PI09,UTE-TRI: vazão mássica consumo GN TG31,kg/s
31CJP10EA155XQ50_I_UTGB_PI09,UTE-TRI: potência ativa selecionada TG31,MW
31CJP10EA160XQ50_I_UTGB_PI09,UTE-TRI: carga base TG31,MW
31CJP10EA170XQ60_I_UTGB_PI09,UTE-TRI: variação potência ativa TG31,MW
31CJP10EA190XQ60_I_UTGB_PI09,UTE-TRI: gt rel pwr cmd,none
31CJP10EA920XG02_I_UTGB_PI09,UTE-TRI: diverter damper (FGDD fechado 2/3) TG-31,none
31CJP10EA923XG01_I_UTGB_PI09,UTE-TRI: diverter damper (FGDD aberto 2/3) TG-31,none
31CJP20EU500XQ60_I_UTGB_PI09,UTE-TRI: posição angular média abertura VIGV TG31,graus
31CJP20EU700XQ60_I_UTGB_PI09,UTE-TRI: vazão mássica gases exaustão TG31,kg/s
31CJP20EU705XQ60_I_UTGB_PI09,UTE-TRI: pressão gases exaustão TG31,bar
31HAC30CF001XQ50_I_UTGB_PI09,UTE-TRI: pressão diferencial medidor vazão feedwater de baixa pressão caldeira 31,mbar
31HAC30CP001XQ50_I_UTGB_PI09,UTE-TRI: pressão da agua desmineralizada na entrada da caldeira de recuperação BP,bar
31HAC30CT001XQ50_I_UTGB_PI09,UTE-TRI: temperatura da agua desmineralizada na entrada da caldeira de recuperação BP,°C
31HAC30FF001XJ60_I_UTGB_PI09,UTE-TRI: vazão mássica instantânea água desmineralizada na entrada seção LP HRSG 31HAH,kg/s
31HAC31AA151LL_I_UTGB_PI09,UTE-TRI: percentual de abertura válvula controle feedwater baixa pressão - limite inferior caldeira 31,%
31HAC31AA151UL_I_UTGB_PI09,UTE-TRI: percentual de abertura válvula controle feedwater baixa pressão - limite superior caldeira 31,%
31HAC31AA151XE04_I_UTGB_PI09,UTE-TRI: percentual comandado de abertura válvula controle feedwater baixa pressão caldeira 31,%
31HAC31AA151XE05_I_UTGB_PI09,UTE-TRI: percentual de abertura válvula controle feedwater baixa pressão em automático caldeira 31,%
31HAC31AA151XE60_I_UTGB_PI09,UTE-TRI: nível controlado tanque feedwater baixa pressão - medição principal caldeira 31,mm
31HAC31AA151XE61_I_UTGB_PI09,UTE-TRI: nível controlado tanque feedwater baixa pressão - medição auxiliar caldeira 31,mm
31HAC31AA151XQ50_I_UTGB_PI09,UTE-TRI: percentual efetivo de abertura válvula controle feedwater baixa pressão caldeira 31,%
31HAC31CT001XQ50_I_UTGB_PI09,UTE-TRI: tempertura de agua desmineralizada após economizador BP,°C
31HAC35CF001XQ50_I_UTGB_PI09,UTE-TRI: diferencial de pressão medidor de vazão vapor na saída tanque alimentação seção LP HRSG 31HAH,mbar
31HAC35FF001XJ60_I_UTGB_PI09,UTE-TRI: vazão mássica instantânea na saída tanque alimentação seção LP HRSG 31HAH,kg/s
31HAC50AA051XL01_I_UTGB_PI09,UTE-TRI: hp fw in hp eco isov-cntr opn,none
31HAC50CF001XQ50_I_UTGB_PI09,UTE-TRI: pressão diferencial medidor vazão feedwater de alta pressão caldeira 31,mbar
31HAC50CP001XQ50_I_UTGB_PI09,UTE-TRI: pressão da água desmineralizada na entrada da caldeira da TG31,bar
31HAC50CT001XQ50_I_UTGB_PI09,UTE-TRI: temperatura da agua desmineralizada na entrada da caldeira de recuperação AP,°C
31HAC50DL101LL_I_UTGB_PI09,UTE-TRI: setpoint nível tambor alta pressão - limite inferior caldeira 31,mm
31HAC50DL101UL_I_UTGB_PI09,UTE-TRI: setpoint nível tambor alta pressão - limite superior caldeira 31,mm
31HAC50DL101XE04_I_UTGB_PI09,UTE-TRI: setpoint comandado niveel tambor alta pressão caldeira 31,mm
31HAC50DL101XE60_I_UTGB_PI09,UTE-TRI: nivel controlado tambor alta pressão  - medição principal caldeira 31,mm
31HAC50DL101XE61_I_UTGB_PI09,UTE-TRI: nivel controlado tambor alta pressão  - medição auxiliar caldeira 31,mm
31HAC50FF001XJ60_I_UTGB_PI09,UTE-TRI: vazão mássica instantânea água desmineralizada na entrada seção HP HRSG 31HAH,kg/s
31HAC51AA151LL_I_UTGB_PI09,UTE-TRI: percentual de abertura válvula controle total feedwater baixa pressão - limite inferior caldeira 31,%
31HAC51AA151UL_I_UTGB_PI09,UTE-TRI: percentual de abertura válvula controle total feedwater baixa pressão - limite superior caldeira 31,%
31HAC51AA151XE04_I_UTGB_PI09,UTE-TRI: percentual comandado de abertura válvula controle total feedwater baixa pressão caldeira 31,%
31HAC51AA151XE05_I_UTGB_PI09,UTE-TRI: percentual de abertura válvula controle total feedwater baixa pressão em automático caldeira 31,%
31HAC51AA151XE60_I_UTGB_PI09,UTE-TRI: nível controlado total tanque feedwater baixa pressão - medição principal caldeira 31,mm
31HAC51AA151XE61_I_UTGB_PI09,UTE-TRI: nível controlado total tanque feedwater baixa pressão - medição auxiliar caldeira 31,mm
31HAC51AA151XQ50_I_UTGB_PI09,UTE-TRI: percentual efetivo de abertura válvula controle total feedwater baixa pressão caldeira 31,%
31HAC51CT001XQ50_I_UTGB_PI09,UTE-TRI: Temperatura de Vapor na Saida de 2º Economizador de AP,°C
31HAC55AA151LL_I_UTGB_PI09,UTE-TRI: percentual abertua válvula entrada água dessuperaquecedor tambor HP - limite inferior caldeira 31,%
31HAC55AA151UL_I_UTGB_PI09,UTE-TRI: percentual abertua válvula entrada água dessuperaquecedor tambor HP - limite superior caldeira 31,%
31HAC55AA151XE04_I_UTGB_PI09,UTE-TRI: percentual comandado abertua válvula entrada água dessuperaquecedor tambor HP caldeira 31,%
31HAC55AA151XE05_I_UTGB_PI09,UTE-TRI: percentual abertua válvula entrada água dessuperaquecedor tambor HP caldeira 31,%
31HAC55AA151XE60_I_UTGB_PI09,UTE-TRI: temperatura dessuperaquecedor tambor HP - medição principal caldeira 31,°C
31HAC55AA151XE61_I_UTGB_PI09,UTE-TRI: temperatura dessuperaquecedor tambor HP - medição auxiliar caldeira 31,°C
31HAC55AA151XQ50_I_UTGB_PI09,UTE-TRI: percentual efetivo abertua válvula entrada água dessuperaquecedor tambor HP caldeira 31,%
31HAD30CF001XQ50_I_UTGB_PI09,UTE-TRI: pressão diferencial do medidor vazão circuito baixa pressão caldeira 31 - canal 1,mbar
31HAD30CF002XQ50_I_UTGB_PI09,UTE-TRI: pressão diferencial do medidor vazão circuito baixa pressão caldeira 31 - canal 2,mbar
31HAD30CL001XQ50_I_UTGB_PI09,UTE-TRI: nivel tambor baixa pressão caldeira 31 - canal 1,mm
31HAD30CL002XQ50_I_UTGB_PI09,UTE-TRI: nivel tambor baixa pressão caldeira 31 - canal 2,mm
31HAD30CL003XQ50_I_UTGB_PI09,UTE-TRI: nivel tambor baixa pressão caldeira 31 - canal 3,mm
31HAD30CP001XQ50_I_UTGB_PI09,UTE-TRI: pressão tambor baixa pressão caldeira 31,bar
31HAD30CT001XQ50_I_UTGB_PI09,UTE-TRI: temperatura tambor baixa pressão caldeira 31,°C
31HAD30DL102LL_I_UTGB_PI09,UTE-TRI: setpoint nível tambor baixa pressão - limite inferior caldeira 31,mm
31HAD30DL102UL_I_UTGB_PI09,UTE-TRI: setpoint nível tambor baixa pressão - limite superior caldeira 31,mm
31HAD30DL102XE04_I_UTGB_PI09,UTE-TRI: setpoint comandado niveel tambor baixa pressão caldeira 31,mm
31HAD30DL102XE60_I_UTGB_PI09,UTE-TRI: nivel controlado tambor baixa pressão  - medição principal caldeira 31,mm
31HAD30DL102XE61_I_UTGB_PI09,UTE-TRI: nivel controlado tambor baixa pressão  - medição auxiliar caldeira 31,mm
31HAD30FF001XJ60_I_UTGB_PI09,UTE-TRI: Vazão no economizador de BP,kg/s
31HAD30FF002XJ60_I_UTGB_PI09,UTE-TRI: Vazão no economizador de BP,kg/s
31HAD30FF901XJ60_I_UTGB_PI09,UTE-TRI: vazão mássica de baixa pressão circuito 1/2 caldeira 31,kg/s
31HAD30FL001XJ60_I_UTGB_PI09,UTE-TRI: Nivel do Tubulão de BP,mm
31HAD30FL002XJ60_I_UTGB_PI09,UTE-TRI: Nivel do Tubulão de BP,mm
31HAD30FL003XJ60_I_UTGB_PI09,UTE-TRI: Nivel do Tubulão de BP,mm
31HAD30FL901XJ60_I_UTGB_PI09,UTE-TRI: nível tambor baixa pressão circuito 2/3 caldeira 31,mm
31HAD50CF001XQ50_I_UTGB_PI09,UTE-TRI: pressão diferencial medidor de vazão de circulação tambor alta pressão caldeira 31 - canal 1,mbar
31HAD50CF002XQ50_I_UTGB_PI09,UTE-TRI: pressão diferencial medidor de vazão de circulação tambor alta pressão caldeira 31 - canal 2,mbar
31HAD50CL001XQ50_I_UTGB_PI09,UTE-TRI: nível tambor alta pressão caldeira 31 - canal 1,mm
31HAD50CL002XQ50_I_UTGB_PI09,UTE-TRI: nível tambor alta pressão caldeira 31 - canal 2,mm
31HAD50CL003XQ50_I_UTGB_PI09,UTE-TRI: nível tambor alta pressão caldeira 31 - canal 3,mm
31HAD50CP001XQ50_I_UTGB_PI09,UTE-TRI: Pressão no tambor de AP,bar
31HAD50CT001XQ50_I_UTGB_PI09,UTE-TRI: temperatura tambor alta pressão caldeira 31,°C
31HAD50FF001XJ60_I_UTGB_PI09,UTE-TRI: Vazão no Evaporador de Alta Pressão,kg/s
31HAD50FF002XJ60_I_UTGB_PI09,UTE-TRI: Vazão no Evaporador de Alta Pressão,kg/s
31HAD50FF901XJ60_I_UTGB_PI09,UTE-TRI: vazão tambor alta pressão caldeira 31,kg/s
31HAD50FL001XJ60_I_UTGB_PI09,UTE-TRI: Nivel do Tubulão de AP,mm
31HAD50FL002XJ60_I_UTGB_PI09,UTE-TRI: Nivel do Tubulão de AP,mm
31HAD50FL003XJ60_I_UTGB_PI09,UTE-TRI: Nivel do Tubulão de AP,mm
31HAD50FL901XJ60_I_UTGB_PI09,UTE-TRI: nível tambor alta pressão circuito 2/3 caldeira 31,mm
31HAH31CF001XQ50_I_UTGB_PI09,UTE-TRI: diferencial de pressão medidor de vazão vapor seção LP HRSG 31HAH,mbar
31HAH31CP001XQ50_I_UTGB_PI09,UTE-TRI: Pressão de Vapor na Saida da Caldeira de Recuperação BP,bar
31HAH31CT001XQ50_I_UTGB_PI09,UTE-TRI: Temperatura de Vapor na Saida da Caldeira de Recuperação BP,°C
31HAH31FF001XJ60_I_UTGB_PI09,UTE-TRI: vazão mássica instantânea vapor seção LP na saída HRSG 31HAH,kg/s
31HAH52AA202LL_I_UTGB_PI09,UTE-TRI: percentual abertua válvula dreno saída superaquecedor tambor HP2 - limite inferior caldeira 31,%
31HAH52AA202UL_I_UTGB_PI09,UTE-TRI: percentual abertura válvula dreno superaquecedor tambor HP2 caldeira 31 - limite superior,%
31HAH52AA202XE04_I_UTGB_PI09,UTE-TRI: percentual comandado abertura válvula dreno superaquecedor tambor HP2 caldeira 31,%
31HAH52AA202XE05_I_UTGB_PI09,UTE-TRI: percentual abertura válvula dreno superaquecedor tambor HP2 em automático caldeira 31,%
31HAH52AA202XE60_I_UTGB_PI09,UTE-TRI: percentual abertura válvula dreno superaquecedor tambor HP2 - medição principal caldeira 31,%
31HAH52AA202XE61_I_UTGB_PI09,UTE-TRI: percentual abertura válvula dreno superaquecedor tambor HP2 - medição auxiliar caldeira 31,%
31HAH52AA252LL_I_UTGB_PI09,UTE-TRI: percentual abertura válvula vent vapor alta pressão - limite inferior caldeira 31,%
31HAH52AA252UL_I_UTGB_PI09,UTE-TRI: percentual abertura válvula vent vapor alta pressão - limite superior caldeira 31,%
31HAH52AA252XE04_I_UTGB_PI09,UTE-TRI: percentual efetivo abertura válvula vent vapor alta pressão caldeira 31,%
31HAH52AA252XE05_I_UTGB_PI09,UTE-TRI: percentual abertura válvula vent vapor alta pressão em automático caldeira 31,%
31HAH52AA252XE60_I_UTGB_PI09,UTE-TRI: percentual abertura válvula vent vapor alta pressão - medição principal caldeira 31,%
31HAH52AA252XE61_I_UTGB_PI09,UTE-TRI: percentual abertura válvula vent vapor alta pressão - medição auxiliar caldeira 31,%
31HAH52CF001XQ50_I_UTGB_PI09,UTE-TRI: pressão diferencial medidor vazão vapor alta pressão caldeira 31,mbar
31HAH52CP001XQ50_I_UTGB_PI09,UTE-TRI: Pressão de Vapor de AP na Saida da C.R./ Apos Dessuperaquecedor,bar
31HAH52CT001XQ50_I_UTGB_PI09,UTE-TRI: Temperatura de Vapor de AP na Saida da C.R./ Apos Dessuperaquecedor,°C
31HAH52CT002XQ50_I_UTGB_PI09,UTE-TRI: Temperatura de Vapor de AP na Saida da C.R./ Apos Dessuperaquecedor,°C
31HAH52CT003XQ50_I_UTGB_PI09,UTE-TRI: Temperatura de Vapor de AP na Saida da C.R./ Apos Dessuperaquecedor,°C
31HAH52CT004XQ50_I_UTGB_PI09,UTE-TRI: Temperatura de Vapor de AP na Saida da Caldeira de Recuperação,°C
31HAH52CT901XJ60_I_UTGB_PI09,UTE-TRI: temperatura do vapor de alta pressão (média 2 de 3) caldeira 31,°C
31HAH52DT100LL_I_UTGB_PI09,UTE-TRI: t hp steam sp l lim,°C
31HAH52DT100UL_I_UTGB_PI09,UTE-TRI: t hp steam sp u lim,°C
31HAH52DT100XE04_I_UTGB_PI09,UTE-TRI: t hp steam sp eff sp,°C
31HAH52DT100XE60_I_UTGB_PI09,UTE-TRI: t hp steam sp meas,°C
31HAH52DT100XE61_I_UTGB_PI09,UTE-TRI: t hp steam sp auxiliar value,°C
31HAH52FF001XJ60_I_UTGB_PI09,UTE-TRI: vazão mássica instantânea vapor após dessuperaquecedor seção HP na saída HRSG 31HAH,kg/s
31HBK10CP001XQ50_I_UTGB_PI09,UTE-TRI: Pressão dos Gases de Exaustão na Caldeira,mbar
31HBK10CT001XQ50_I_UTGB_PI09,UTE-TRI: Temperatura dos Gases de Exaustão na Entrada da Caldeira,°C
31HBK10CT002XQ50_I_UTGB_PI09,UTE-TRI: Temperatura dos Gases de Exaustão na Entrada da Caldeira,°C
31HBK10CT003XQ50_I_UTGB_PI09,UTE-TRI: Temperatura dos Gases Depois do Superaquecedor de Alta Pressão,°C
31HBK10CT004XQ50_I_UTGB_PI09,UTE-TRI: Temperatura dos Gases Depois do Superaquecedor de Baixa Pressão,°C
31HBK10CT005XQ50_I_UTGB_PI09,UTE-TRI: Temperatura dos Gases na Saida da Caldeira de Recuperação,°C
31HBK10CT006XQ50_I_UTGB_PI09,UTE-TRI: Temperatura dos Gases na Saida da Caldeira de Recuperação,°C
31LAB46AA002LL_I_UTGB_PI09,UTE-TRI: eco wtr cv fwt l lim,%
31LAB46AA002UL_I_UTGB_PI09,UTE-TRI: eco wtr cv fwt u lim,%
31LAB46AA002XE04_I_UTGB_PI09,UTE-TRI: eco wtr cv fwt eff out,%
31LAB46AA002XE05_I_UTGB_PI09,UTE-TRI: eco wtr cv fwt auto val,%
31LAB46AA002XE60_I_UTGB_PI09,UTE-TRI: eco wtr cv fwt meas,bara
31LAB46AA002XE61_I_UTGB_PI09,UTE-TRI: eco wtr cv fwt auxiliar value,%
31LBA50CP050XQ50_I_UTGB_PI09,UTE-TRI: Pressão de Vapor de AP / Proximo a Turbina a Vapor,bar
31LBA50CT050XQ50_I_UTGB_PI09,UTE-TRI: Temperatura de Vapor de AP / Proximo a Turbina a Vapor,°C
31LBA50DP100LL_I_UTGB_PI09,UTE-TRI: setpoint pressão bypass alta pressão - limite inferior caldeira 31,bar
31LBA50DP100UL_I_UTGB_PI09,UTE-TRI: setpoint pressão bypass alta pressão - limite superior caldeira 31,bar
31LBA50DP100XE04_I_UTGB_PI09,UTE-TRI: setpoint comandado pressão bypass alta pressão caldeira 31,bar
31LBA50DP100XE60_I_UTGB_PI09,UTE-TRI: setpoint pressão bypass alta pressão - medição principal caldeira 31,bar
31LBA50DP100XE61_I_UTGB_PI09,UTE-TRI: setpoint pressão bypass alta pressão - medição auxiliar caldeira 31,bar
31LCQ10CL001XQ50_I_UTGB_PI09,UTE-TRI: nível do tanque de blowdown caldeira 31 - canal 1,mm
31LCQ10CL002XQ50_I_UTGB_PI09,UTE-TRI: nível do tanque de blowdown caldeira 31 - canal 2,mm
31LCQ10CL003XQ50_I_UTGB_PI09,UTE-TRI: nível do tanque de blowdown caldeira 31 - canal 3,mm
31LCQ10CL901XJ60_I_UTGB_PI09,UTE-TRI: nível do tanque de blowdown (média 2 de 3) caldeira 31,mm
31MAN50AA002LL_I_UTGB_PI09,UTE-TRI: percentual abertura válvula condicionadora de vapor bypass alta pressão - limite inferior caldeira 31,%
31MAN50AA002UL_I_UTGB_PI09,UTE-TRI: percentual abertura válvula condicionadora de vapor bypass alta pressão - limite superior caldeira 31,%
31MAN50AA002XE04_I_UTGB_PI09,UTE-TRI: percentual efetivo abertura válvula condicionadora de vapor bypass alta pressão caldeira 31,%
31MAN50AA002XE05_I_UTGB_PI09,UTE-TRI: percentual abertura válvula condicionadora de vapor bypass alta pressão em automático caldeira 31,%
31MAN50AA002XE60_I_UTGB_PI09,UTE-TRI: pressão válvula condicionadora de vapor bypass alta pressão - medição principal caldeira 31,bar
31MAN50AA002XE61_I_UTGB_PI09,UTE-TRI: pressão válvula condicionadora de vapor bypass alta pressão - medição auxiliar caldeira 31,bar
31MAN50CP001XQ50_I_UTGB_PI09,UTE-TRI: pressão após válvula condicionadora de vapor bypass alta pressão caldeira 31,bar
31MAN50CT001XQ50_I_UTGB_PI09,UTE-TRI: temperatura após válvula condicionadora de vapor bypass alta pressão caldeira 31,°C
31MAN51AA001LL_I_UTGB_PI09,UTE-TRI: percentual abertura válvula injeção de água bypass alta pressão - limite inferior caldeira 31,%
31MAN51AA001UL_I_UTGB_PI09,UTE-TRI: percentual abertura válvula injeção de água bypass alta pressão - limite superior caldeira 31,%
31MAN51AA001XE04_I_UTGB_PI09,UTE-TRI: percentual efetivo abertura válvula injeção água bypass alta pressão caldeira 31,%
31MAN51AA001XE05_I_UTGB_PI09,UTE-TRI: percentual efetivo abertura válvula injeção água bypass alta pressão em automático caldeira 31,%
31MAN51AA001XE60_I_UTGB_PI09,UTE-TRI: vazão mássica válvula injeção água bypass alta pressão - medição principal caldeira 31,kg/s
31MAN51AA001XE61_I_UTGB_PI09,UTE-TRI: vazão mássica válvula injeção água bypass alta pressão - medição auxiliar caldeira 31,kg/s
31MAN51CF001XQ50_I_UTGB_PI09,UTE-TRI: vazão mássica injeção água bypass alta pressão caldeira 31,kg/s
31MBA30CP001XQ60_I_UTGB_PI09,UTE-TRI: pressão de saída da turbina TG31 - 001,bar
31MBA30CP003XQ60_I_UTGB_PI09,UTE-TRI: pressão de saída da turbina TG31 - 003,bar
31MBA30CP004XQ60_I_UTGB_PI09,UTE-TRI: pressão de saída da turbina TG31 - 004,bar
31MBA30CS901XQ60_I_UTGB_PI09,UTE-TRI: rotação da turbina a GN TG31 - 901,rpm
31MBA30CS901XU00_I_UTGB_PI09,UTE-TRI: status eixo parado TG 31MB,none
31MBA30CT011XQ60_I_UTGB_PI09,UTE-TRI: temperatura de saída da turbina TG31 - 011,°C
31MBA30CT012XQ60_I_UTGB_PI09,UTE-TRI: temperatura de saída da turbina TG31 - 012,°C
31MBA30CT013XQ60_I_UTGB_PI09,UTE-TRI: temperatura de saída da turbina TG31 - 013,°C
31MBA30CT021XQ60_I_UTGB_PI09,UTE-TRI: temperatura de saída da turbina TG31 - 021,°C
31MBA30CT022XQ60_I_UTGB_PI09,UTE-TRI: temperatura de saída da turbina TG31 - 022,°C
31MBA30CT023XQ60_I_UTGB_PI09,UTE-TRI: temperatura de saída da turbina TG31 - 023,°C
31MBA30CT031XQ60_I_UTGB_PI09,UTE-TRI: temperatura de saída da turbina TG31 - 031,°C
31MBA30CT032XQ60_I_UTGB_PI09,UTE-TRI: temperatura de saída da turbina TG31 - 032,°C
31MBA30CT033XQ60_I_UTGB_PI09,UTE-TRI: temperatura de saída da turbina TG31 - 033,°C
31MBA30CT041XQ60_I_UTGB_PI09,UTE-TRI: temperatura de saída da turbina TG31 - 041,°C
31MBA30CT042XQ60_I_UTGB_PI09,UTE-TRI: temperatura de saída da turbina TG31 - 042,°C
31MBA30CT043XQ60_I_UTGB_PI09,UTE-TRI: temperatura de saída da turbina TG31 - 043,°C
31MBA30CT051XQ60_I_UTGB_PI09,UTE-TRI: temperatura de saída da turbina TG31 - 051,°C
31MBA30CT052XQ60_I_UTGB_PI09,UTE-TRI: temperatura de saída da turbina TG31 - 052,°C
31MBA30CT053XQ60_I_UTGB_PI09,UTE-TRI: temperatura de saída da turbina TG31 - 053,°C
31MBA30CT061XQ60_I_UTGB_PI09,UTE-TRI: temperatura de saída da turbina TG31 - 061,°C
31MBA30CT062XQ60_I_UTGB_PI09,UTE-TRI: temperatura de saída da turbina TG31 - 062,°C
31MBA30CT063XQ60_I_UTGB_PI09,UTE-TRI: temperatura de saída da turbina TG31 - 063,°C
31MBA30CT071XQ60_I_UTGB_PI09,UTE-TRI: temperatura de saída da turbina TG31 - 071,°C
31MBA30CT072XQ60_I_UTGB_PI09,UTE-TRI: temperatura de saída da turbina TG31 - 072,°C
31MBA30CT073XQ60_I_UTGB_PI09,UTE-TRI: temperatura de saída da turbina TG31 - 073,°C
31MBA30CT081XQ60_I_UTGB_PI09,UTE-TRI: temperatura de saída da turbina TG31 - 081,°C
31MBA30CT082XQ60_I_UTGB_PI09,UTE-TRI: temperatura de saída da turbina TG31 - 082,°C
31MBA30CT083XQ60_I_UTGB_PI09,UTE-TRI: temperatura de saída da turbina TG31 - 083,°C
31MBA30CT091XQ60_I_UTGB_PI09,UTE-TRI: temperatura de saída da turbina TG31 - 091,°C
31MBA30CT092XQ60_I_UTGB_PI09,UTE-TRI: temperatura de saída da turbina TG31 - 092,°C
31MBA30CT093XQ60_I_UTGB_PI09,UTE-TRI: temperatura de saída da turbina TG31 - 093,°C
31MBA30CT101XQ60_I_UTGB_PI09,UTE-TRI: temperatura de saída da turbina TG31 - 101,°C
31MBA30CT102XQ60_I_UTGB_PI09,UTE-TRI: temperatura de saída da turbina TG31 - 102,°C
31MBA30CT103XQ60_I_UTGB_PI09,UTE-TRI: temperatura de saída da turbina TG31 - 103,°C
31MBA30CT901XQ60_I_UTGB_PI09,UTE-TRI: temperatura de saída da turbina TG31 - 901,°C
31MBA80CP007XQ60_I_UTGB_PI09,UTE-TRI: perda de carga na admissão de ar TG31: ponto 1,mbar
31MBA80CP008XQ60_I_UTGB_PI09,UTE-TRI: perda de carga na admissão de ar TG31: ponto 2,mbar
31MBA80CP016XQ60_I_UTGB_PI09,UTE-TRI: pressão na saída do compressor - GT31 - CP016,bar
31MBA80CP017XQ60_I_UTGB_PI09,UTE-TRI: pressão na saída do compressor - PK2 TG31 - 017,bar
31MBA80CP018XQ60_I_UTGB_PI09,UTE-TRI: pressão na saída do compressor - GT31 - CP018,bar
31MBA80CP019XQ60_I_UTGB_PI09,UTE-TRI: pressão na saída do compressor - GT31 - CP019,bar
31MBA80CP020XQ60_I_UTGB_PI09,UTE-TRI: pressão de descarga no quinto estágio do compressor TG 31,bar
31MBA80CT001XQ60_I_UTGB_PI09,UTE-TRI: temperatura depois do compressor TG31 - 001,°C
